,player_win,player_loss,push,win_push,total_hands,win_pct,win_push_pct,doubles_won,doubles_lost,doubles_won_pct,player_bj,dealer_bj,dealer_ten,dealer_bust,dealer_draw,dealer_21_draw,dealer_ten_pct,dealer_bust_pct,dealer_draw_pct,dealer_21_draw_pct,dealer_avg_hand,num_of_shuffles,shuffle_method
0,20,23,3,23,46,0.435,0.5,0,2,0,4,3,12,9,13,1,0.261,0.196,0.283,0.022,17.491,52,15
0,22,19,1,23,42,0.524,0.548,2,3,0.4,1,0,15,12,15,4,0.357,0.286,0.357,0.095,17.494,53,15
0,26,14,5,31,45,0.578,0.689,3,1,0.75,3,2,13,15,10,1,0.289,0.333,0.222,0.022,17.493,54,15
0,19,23,4,23,46,0.413,0.5,1,3,0.25,2,2,11,12,17,1,0.239,0.261,0.37,0.022,17.512,55,15
0,30,13,1,31,44,0.682,0.705,2,0,1,1,0,9,17,13,2,0.205,0.386,0.295,0.045,17.52,56,15
0,20,23,5,25,48,0.417,0.521,0,4,0,1,3,15,9,17,0,0.312,0.188,0.354,0,17.531,57,15
0,26,21,3,29,50,0.52,0.58,2,2,0.5,2,0,13,12,14,0,0.26,0.24,0.28,0,17.526,58,15
0,19,21,5,24,45,0.422,0.533,3,2,0.6,3,2,15,6,18,5,0.333,0.133,0.4,0.111,17.53,59,15
0,22,21,3,25,46,0.478,0.543,3,0,1,2,2,11,10,12,2,0.239,0.217,0.261,0.043,17.536,60,15
0,25,16,2,27,43,0.581,0.628,1,1,0.5,1,2,17,13,9,0,0.395,0.302,0.209,0,17.544,61,15
0,21,20,3,24,44,0.477,0.545,5,3,0.625,1,4,14,11,13,4,0.318,0.25,0.295,0.091,17.547,62,15
0,26,18,2,28,46,0.565,0.609,3,2,0.6,4,2,11,13,11,3,0.239,0.283,0.239,0.065,17.545,63,15
0,18,23,3,21,44,0.409,0.477,2,4,0.333,2,1,17,10,12,5,0.386,0.227,0.273,0.114,17.542,64,15
0,12,30,3,15,45,0.267,0.333,1,4,0.2,1,2,14,4,18,3,0.311,0.089,0.4,0.067,17.533,65,15
0,24,18,3,27,45,0.533,0.6,6,1,0.857,3,4,13,14,14,3,0.289,0.311,0.311,0.067,17.527,66,15
0,20,23,5,25,48,0.417,0.521,7,2,0.778,2,1,10,8,17,4,0.208,0.167,0.354,0.083,17.54,67,15
0,20,22,3,23,45,0.444,0.511,3,3,0.5,3,3,13,11,15,3,0.289,0.244,0.333,0.067,17.539,68,15
0,16,22,8,24,46,0.348,0.522,0,3,0,6,2,14,7,16,1,0.304,0.152,0.348,0.022,17.532,69,15
0,23,19,2,25,44,0.523,0.568,5,3,0.625,1,4,13,16,11,2,0.295,0.364,0.25,0.045,17.538,70,15
0,19,22,6,25,47,0.404,0.532,3,2,0.6,2,3,15,9,13,3,0.319,0.191,0.277,0.064,17.537,71,15
0,20,24,2,22,46,0.435,0.478,1,2,0.333,2,3,14,12,14,2,0.304,0.261,0.304,0.043,17.54,72,15
0,18,21,6,24,45,0.4,0.533,4,2,0.667,4,1,17,8,13,1,0.378,0.178,0.289,0.022,17.545,73,15
0,19,19,7,26,45,0.422,0.578,1,1,0.5,5,2,10,10,12,0,0.222,0.222,0.267,0,17.528,74,15
0,17,24,4,21,45,0.378,0.467,2,1,0.667,4,3,17,4,15,5,0.378,0.089,0.333,0.111,17.539,75,15
0,20,21,4,24,45,0.444,0.533,4,3,0.571,2,1,9,14,12,2,0.2,0.311,0.267,0.044,17.534,76,15
0,17,25,1,18,43,0.395,0.419,2,4,0.333,1,0,16,7,15,2,0.372,0.163,0.349,0.047,17.538,77,15
0,12,27,5,17,44,0.273,0.386,1,3,0.25,0,1,15,7,16,4,0.341,0.159,0.364,0.091,17.546,78,15
0,24,21,3,27,48,0.5,0.562,5,2,0.714,3,0,14,11,12,5,0.292,0.229,0.25,0.104,17.543,79,15
0,20,21,4,24,45,0.444,0.533,2,3,0.4,0,4,14,13,14,2,0.311,0.289,0.311,0.044,17.551,80,15
0,21,18,6,27,45,0.467,0.6,6,0,1,1,4,18,12,11,2,0.4,0.267,0.244,0.044,17.554,81,15
0,18,23,6,24,47,0.383,0.511,0,2,0,2,2,11,9,21,4,0.234,0.191,0.447,0.085,17.558,82,15
0,18,27,1,19,46,0.391,0.413,0,2,0,3,1,15,11,13,3,0.326,0.239,0.283,0.065,17.551,83,15
0,18,20,9,27,47,0.383,0.574,5,3,0.625,2,1,17,9,8,1,0.362,0.191,0.17,0.021,17.552,84,15
0,20,23,2,22,45,0.444,0.489,2,3,0.4,0,1,12,14,14,3,0.267,0.311,0.311,0.067,17.549,85,15
0,25,21,0,25,46,0.543,0.543,3,0,1,2,3,15,10,9,1,0.326,0.217,0.196,0.022,17.549,86,15
0,26,20,2,28,48,0.542,0.583,1,3,0.25,4,0,13,13,14,1,0.271,0.271,0.292,0.021,17.548,87,15
0,18,27,7,25,52,0.346,0.481,3,3,0.5,1,1,15,9,15,5,0.288,0.173,0.288,0.096,17.554,88,15
0,21,19,4,25,44,0.477,0.568,2,2,0.5,2,1,11,11,16,2,0.25,0.25,0.364,0.045,17.559,89,15
0,24,19,3,27,46,0.522,0.587,6,1,0.857,1,0,11,12,12,2,0.239,0.261,0.261,0.043,17.563,90,15
0,27,17,2,29,46,0.587,0.63,2,1,0.667,3,3,15,17,13,3,0.326,0.37,0.283,0.065,17.563,91,15
0,20,25,3,23,48,0.417,0.479,1,3,0.25,1,4,12,11,16,2,0.25,0.229,0.333,0.042,17.563,92,15
0,24,19,2,26,45,0.533,0.578,3,2,0.6,6,2,11,11,13,1,0.244,0.244,0.289,0.022,17.561,93,15
0,19,22,6,25,47,0.404,0.532,4,2,0.667,3,1,12,7,16,1,0.255,0.149,0.34,0.021,17.557,94,15
0,16,26,4,20,46,0.348,0.435,2,3,0.4,2,5,18,8,10,1,0.391,0.174,0.217,0.022,17.566,95,15
0,23,21,3,26,47,0.489,0.553,3,3,0.5,4,0,10,11,11,1,0.213,0.234,0.234,0.021,17.567,96,15
0,19,18,8,27,45,0.422,0.6,3,3,0.5,2,1,18,7,8,1,0.4,0.156,0.178,0.022,17.556,1,part_1
0,19,25,2,21,46,0.413,0.457,2,0,1,2,2,15,8,16,3,0.326,0.174,0.348,0.065,17.388,2,part_1
0,21,16,6,27,43,0.488,0.628,5,0,1,2,1,12,8,17,0,0.279,0.186,0.395,0,17.396,3,part_1
0,19,19,8,27,46,0.413,0.587,3,0,1,2,2,13,8,17,4,0.283,0.174,0.37,0.087,17.308,4,part_1
0,15,28,5,20,48,0.312,0.417,1,2,0.333,4,2,13,7,14,2,0.271,0.146,0.292,0.042,17.429,5,part_1
0,24,16,6,30,46,0.522,0.652,6,0,1,2,1,6,13,12,3,0.13,0.283,0.261,0.065,17.464,6,part_1
0,18,23,6,24,47,0.383,0.511,2,3,0.4,2,4,14,10,13,4,0.298,0.213,0.277,0.085,17.475,7,part_1
0,17,26,3,20,46,0.37,0.435,2,0,1,2,0,16,10,13,2,0.348,0.217,0.283,0.043,17.49,8,part_1
0,26,21,2,28,49,0.531,0.571,2,3,0.4,3,0,14,10,14,2,0.286,0.204,0.286,0.041,17.559,9,part_1
0,20,20,4,24,44,0.455,0.545,6,2,0.75,1,1,14,14,6,1,0.318,0.318,0.136,0.023,17.567,10,part_1
0,15,24,7,22,46,0.326,0.478,1,1,0.5,1,5,18,4,16,3,0.391,0.087,0.348,0.065,17.615,11,part_1
0,14,27,4,18,45,0.311,0.4,4,2,0.667,1,1,19,7,15,2,0.422,0.156,0.333,0.044,17.629,12,part_1
0,18,23,3,21,44,0.409,0.477,4,4,0.5,4,2,17,10,11,2,0.386,0.227,0.25,0.045,17.593,13,part_1
0,17,25,4,21,46,0.37,0.457,4,2,0.667,1,2,10,6,16,5,0.217,0.13,0.348,0.109,17.566,14,part_1
0,15,26,4,19,45,0.333,0.422,4,1,0.8,0,7,13,10,16,6,0.289,0.222,0.356,0.133,17.58,15,part_1
0,17,26,3,20,46,0.37,0.435,4,3,0.571,1,4,15,6,15,2,0.326,0.13,0.326,0.043,17.564,16,part_1
0,20,23,3,23,46,0.435,0.5,6,3,0.667,1,3,14,12,16,1,0.304,0.261,0.348,0.022,17.616,17,part_1
0,22,19,3,25,44,0.5,0.568,6,4,0.6,0,0,10,11,10,2,0.227,0.25,0.227,0.045,17.623,18,part_1
0,19,22,1,20,42,0.452,0.476,0,2,0,2,0,14,10,14,6,0.333,0.238,0.333,0.143,17.599,19,part_1
0,24,16,3,27,43,0.558,0.628,3,4,0.429,2,2,8,15,14,2,0.186,0.349,0.326,0.047,17.567,20,part_1
0,29,14,1,30,44,0.659,0.682,2,0,1,1,1,11,17,6,1,0.25,0.386,0.136,0.023,17.566,21,part_1
0,17,25,3,20,45,0.378,0.444,4,3,0.571,1,3,12,11,18,5,0.267,0.244,0.4,0.111,17.584,22,part_1
0,15,27,3,18,45,0.333,0.4,0,5,0,4,1,12,8,15,1,0.267,0.178,0.333,0.022,17.593,23,part_1
0,24,19,4,28,47,0.511,0.596,1,1,0.5,2,3,9,15,13,3,0.191,0.319,0.277,0.064,17.622,24,part_1
0,19,25,3,22,47,0.404,0.468,1,3,0.25,2,2,13,13,9,0,0.277,0.277,0.191,0,17.618,25,part_1
0,16,27,2,18,45,0.356,0.4,2,1,0.667,1,5,12,9,16,4,0.267,0.2,0.356,0.089,17.607,26,part_1
0,16,25,4,20,45,0.356,0.444,3,5,0.375,4,1,15,8,16,4,0.333,0.178,0.356,0.089,17.616,27,part_1
0,13,26,6,19,45,0.289,0.422,2,2,0.5,0,0,9,7,23,7,0.2,0.156,0.511,0.156,17.608,28,part_1
0,15,25,4,19,44,0.341,0.432,2,2,0.5,0,1,14,5,21,5,0.318,0.114,0.477,0.114,17.641,29,part_1
0,17,25,6,23,48,0.354,0.479,0,3,0,1,2,19,8,14,3,0.396,0.167,0.292,0.062,17.675,30,part_1
0,24,18,4,28,46,0.522,0.609,2,3,0.4,3,3,13,12,18,3,0.283,0.261,0.391,0.065,17.679,31,part_1
0,15,22,9,24,46,0.326,0.522,1,0,1,4,1,10,9,18,3,0.217,0.196,0.391,0.065,17.644,32,part_1
0,20,20,6,26,46,0.435,0.565,2,0,1,3,3,17,12,15,4,0.37,0.261,0.326,0.087,17.652,33,part_1
0,29,18,2,31,49,0.592,0.633,4,0,1,2,3,14,12,6,2,0.286,0.245,0.122,0.041,17.637,34,part_1
0,23,22,4,27,49,0.469,0.551,6,6,0.5,2,1,14,9,16,2,0.286,0.184,0.327,0.041,17.652,35,part_1
0,15,24,5,20,44,0.341,0.455,1,2,0.333,3,1,12,6,13,1,0.273,0.136,0.295,0.023,17.646,36,part_1
0,21,19,5,26,45,0.467,0.578,3,1,0.75,1,4,12,12,13,2,0.267,0.267,0.289,0.044,17.632,37,part_1
0,18,26,0,18,44,0.409,0.409,2,2,0.5,4,2,14,8,13,2,0.318,0.182,0.295,0.045,17.652,38,part_1
0,21,21,3,24,45,0.467,0.533,8,0,1,4,4,14,9,13,4,0.311,0.2,0.289,0.089,17.634,39,part_1
0,20,19,7,27,46,0.435,0.587,8,1,0.889,3,2,9,11,16,2,0.196,0.239,0.348,0.043,17.637,40,part_1
0,21,22,2,23,45,0.467,0.511,0,1,0,1,2,14,13,10,2,0.311,0.289,0.222,0.044,17.631,41,part_1
0,19,23,4,23,46,0.413,0.5,1,2,0.333,2,1,12,7,17,1,0.261,0.152,0.37,0.022,17.646,42,part_1
0,19,24,2,21,45,0.422,0.467,3,4,0.429,2,3,8,11,14,2,0.178,0.244,0.311,0.044,17.641,43,part_1
0,20,20,4,24,44,0.455,0.545,3,1,0.75,2,0,11,12,17,6,0.25,0.273,0.386,0.136,17.645,44,part_1
0,22,18,5,27,45,0.489,0.6,3,5,0.375,1,3,14,13,14,3,0.311,0.289,0.311,0.067,17.659,45,part_1
0,26,17,4,30,47,0.553,0.638,2,1,0.667,3,2,13,14,11,1,0.277,0.298,0.234,0.021,17.672,46,part_1
0,23,20,4,27,47,0.489,0.574,2,3,0.4,5,5,12,12,14,3,0.255,0.255,0.298,0.064,17.674,47,part_1
0,14,27,3,17,44,0.318,0.386,3,3,0.5,1,3,13,10,13,4,0.295,0.227,0.295,0.091,17.663,48,part_1
0,17,28,3,20,48,0.354,0.417,2,3,0.4,1,4,15,10,17,6,0.312,0.208,0.354,0.125,17.672,49,part_1
0,19,25,2,21,46,0.413,0.457,4,4,0.5,1,3,14,9,15,3,0.304,0.196,0.326,0.065,17.673,50,part_1
0,23,23,1,24,47,0.489,0.511,2,2,0.5,4,3,15,9,12,1,0.319,0.191,0.255,0.021,17.655,51,part_1
0,19,22,5,24,46,0.413,0.522,3,1,0.75,3,4,16,9,10,0,0.348,0.196,0.217,0,17.656,52,part_1
0,17,26,1,18,44,0.386,0.409,4,1,0.8,0,3,16,9,16,1,0.364,0.205,0.364,0.023,17.657,53,part_1
0,26,14,6,32,46,0.565,0.696,1,1,0.5,4,2,14,12,10,4,0.304,0.261,0.217,0.087,17.644,54,part_1
0,20,20,4,24,44,0.455,0.545,4,4,0.5,2,0,12,11,15,5,0.273,0.25,0.341,0.114,17.651,55,part_1
0,18,26,2,20,46,0.391,0.435,2,4,0.333,2,1,18,9,15,4,0.391,0.196,0.326,0.087,17.66,56,part_1
0,19,23,2,21,44,0.432,0.477,3,3,0.5,1,0,12,10,14,5,0.273,0.227,0.318,0.114,17.665,57,part_1
0,19,21,6,25,46,0.413,0.543,2,3,0.4,3,2,15,9,16,5,0.326,0.196,0.348,0.109,17.674,58,part_1
0,19,22,3,22,44,0.432,0.5,3,2,0.6,0,2,17,10,13,3,0.386,0.227,0.295,0.068,17.676,59,part_1
0,23,21,1,24,45,0.511,0.533,5,1,0.833,1,1,12,9,13,2,0.267,0.2,0.289,0.044,17.68,60,part_1
0,24,16,4,28,44,0.545,0.636,3,1,0.75,4,4,16,10,10,1,0.364,0.227,0.227,0.023,17.676,61,part_1
0,20,24,2,22,46,0.435,0.478,3,2,0.6,0,2,8,11,17,2,0.174,0.239,0.37,0.043,17.67,62,part_1
0,23,22,2,25,47,0.489,0.532,2,2,0.5,3,2,18,11,13,2,0.383,0.234,0.277,0.043,17.665,63,part_1
0,22,18,4,26,44,0.5,0.591,2,2,0.5,0,1,10,14,17,5,0.227,0.318,0.386,0.114,17.674,64,part_1
0,18,24,3,21,45,0.4,0.467,3,1,0.75,4,3,18,8,12,0,0.4,0.178,0.267,0,17.675,65,part_1
0,22,20,2,24,44,0.5,0.545,3,4,0.429,2,3,11,14,15,4,0.25,0.318,0.341,0.091,17.681,66,part_1
0,14,26,4,18,44,0.318,0.409,1,6,0.143,2,0,21,4,15,1,0.477,0.091,0.341,0.023,17.689,67,part_1
0,22,18,4,26,44,0.5,0.591,3,2,0.6,2,1,16,15,10,0,0.364,0.341,0.227,0,17.688,68,part_1
0,25,20,1,26,46,0.543,0.565,2,3,0.4,3,1,10,13,11,1,0.217,0.283,0.239,0.022,17.683,69,part_1
0,20,20,4,24,44,0.455,0.545,6,2,0.75,1,3,10,14,10,3,0.227,0.318,0.227,0.068,17.683,70,part_1
0,20,23,2,22,45,0.444,0.489,4,3,0.571,1,3,11,13,15,2,0.244,0.289,0.333,0.044,17.684,71,part_1
0,18,22,4,22,44,0.409,0.5,1,1,0.5,3,1,11,8,14,5,0.25,0.182,0.318,0.114,17.675,72,part_1
0,22,21,2,24,45,0.489,0.533,6,2,0.75,3,0,19,11,11,2,0.422,0.244,0.244,0.044,17.667,73,part_1
0,19,24,2,21,45,0.422,0.467,5,3,0.625,1,0,12,11,14,3,0.267,0.244,0.311,0.067,17.663,74,part_1
0,20,22,2,22,44,0.455,0.5,4,2,0.667,0,2,12,13,9,2,0.273,0.295,0.205,0.045,17.662,75,part_1
0,16,24,4,20,44,0.364,0.455,1,1,0.5,2,2,16,8,18,7,0.364,0.182,0.409,0.159,17.668,76,part_1
0,16,24,6,22,46,0.348,0.478,2,5,0.286,3,3,13,9,13,2,0.283,0.196,0.283,0.043,17.666,77,part_1
0,20,21,3,23,44,0.455,0.523,3,1,0.75,1,3,12,9,15,1,0.273,0.205,0.341,0.023,17.668,78,part_1
0,19,21,6,25,46,0.413,0.543,3,3,0.5,2,2,15,7,14,2,0.326,0.152,0.304,0.043,17.672,79,part_1
0,23,22,3,26,48,0.479,0.542,2,2,0.5,4,3,15,9,18,4,0.312,0.188,0.375,0.083,17.671,80,part_1
0,18,26,4,22,48,0.375,0.458,2,8,0.2,2,3,14,11,16,2,0.292,0.229,0.333,0.042,17.674,81,part_1
0,19,22,3,22,44,0.432,0.5,2,0,1,4,2,15,9,10,3,0.341,0.205,0.227,0.068,17.664,82,part_1
0,14,25,6,20,45,0.311,0.444,4,3,0.571,1,1,11,10,16,3,0.244,0.222,0.356,0.067,17.671,83,part_1
0,18,24,6,24,48,0.375,0.5,3,0,1,2,2,18,9,14,1,0.375,0.188,0.292,0.021,17.665,84,part_1
0,29,15,2,31,46,0.63,0.674,7,5,0.583,2,1,14,14,13,1,0.304,0.304,0.283,0.022,17.662,85,part_1
0,14,29,3,17,46,0.304,0.37,2,2,0.5,2,5,13,9,19,6,0.283,0.196,0.413,0.13,17.658,86,part_1
0,21,20,5,26,46,0.457,0.565,4,1,0.8,3,1,10,13,14,1,0.217,0.283,0.304,0.022,17.651,87,part_1
0,22,16,4,26,42,0.524,0.619,3,1,0.75,1,2,14,12,13,3,0.333,0.286,0.31,0.071,17.651,88,part_1
0,22,21,5,27,48,0.458,0.562,6,1,0.857,2,5,19,11,16,3,0.396,0.229,0.333,0.062,17.652,89,part_1
0,26,22,1,27,49,0.531,0.551,1,1,0.5,3,1,14,11,11,4,0.286,0.224,0.224,0.082,17.651,90,part_1
0,17,20,9,26,46,0.37,0.565,2,2,0.5,2,0,11,10,16,5,0.239,0.217,0.348,0.109,17.65,91,part_1
0,18,24,4,22,46,0.391,0.478,2,3,0.4,1,4,19,8,13,4,0.413,0.174,0.283,0.087,17.648,92,part_1
0,25,19,0,25,44,0.568,0.568,2,4,0.333,4,0,14,14,14,0,0.318,0.318,0.318,0,17.654,93,part_1
0,22,21,4,26,47,0.468,0.553,2,5,0.286,1,0,12,7,19,2,0.255,0.149,0.404,0.043,17.661,94,part_1
0,18,25,1,19,44,0.409,0.432,4,1,0.8,1,5,15,9,14,3,0.341,0.205,0.318,0.068,17.666,95,part_1
0,15,23,6,21,44,0.341,0.477,1,2,0.333,1,5,15,9,13,2,0.341,0.205,0.295,0.045,17.664,96,part_1
0,18,22,3,21,43,0.419,0.488,1,2,0.333,1,1,16,10,14,3,0.372,0.233,0.326,0.07,17.897,1,part_1
0,21,21,4,25,46,0.457,0.543,5,2,0.714,4,2,15,11,14,2,0.326,0.239,0.304,0.043,17.741,2,part_1
0,20,18,8,28,46,0.435,0.609,6,1,0.857,3,1,7,12,16,3,0.152,0.261,0.348,0.065,17.628,3,part_1
0,25,15,3,28,43,0.581,0.651,4,3,0.571,2,1,10,14,11,3,0.233,0.326,0.256,0.07,17.658,4,part_1
0,18,20,7,25,45,0.4,0.556,1,0,1,1,1,14,7,14,2,0.311,0.156,0.311,0.044,17.634,5,part_1
0,13,27,4,17,44,0.295,0.386,5,2,0.714,2,3,13,7,16,3,0.295,0.159,0.364,0.068,17.676,6,part_1
0,16,24,6,22,46,0.348,0.478,4,2,0.667,4,0,14,7,15,2,0.304,0.152,0.326,0.043,17.514,7,part_1
0,20,19,7,27,46,0.435,0.587,1,2,0.333,2,2,14,8,15,3,0.304,0.174,0.326,0.065,17.521,8,part_1
0,19,24,3,22,46,0.413,0.478,2,2,0.5,2,2,11,5,10,0,0.239,0.109,0.217,0,17.569,9,part_1
0,19,19,7,26,45,0.422,0.578,1,3,0.25,3,4,12,13,8,1,0.267,0.289,0.178,0.022,17.519,10,part_1
0,14,26,7,21,47,0.298,0.447,1,4,0.2,2,4,15,7,18,3,0.319,0.149,0.383,0.064,17.537,11,part_1
0,14,24,7,21,45,0.311,0.467,1,0,1,2,1,11,8,16,4,0.244,0.178,0.356,0.089,17.558,12,part_1
0,26,17,3,29,46,0.565,0.63,5,0,1,4,2,12,13,11,0,0.261,0.283,0.239,0,17.536,13,part_1
0,20,26,1,21,47,0.426,0.447,3,1,0.75,2,3,12,7,19,1,0.255,0.149,0.404,0.021,17.533,14,part_1
0,19,22,3,22,44,0.432,0.5,3,4,0.429,0,3,13,13,14,1,0.295,0.295,0.318,0.023,17.557,15,part_1
0,22,20,5,27,47,0.468,0.574,4,1,0.8,3,3,14,10,14,2,0.298,0.213,0.298,0.043,17.543,16,part_1
0,16,28,3,19,47,0.34,0.404,2,4,0.333,2,1,13,8,17,1,0.277,0.17,0.362,0.021,17.56,17,part_1
0,27,16,3,30,46,0.587,0.652,6,2,0.75,1,2,7,20,8,2,0.152,0.435,0.174,0.043,17.529,18,part_1
0,20,20,5,25,45,0.444,0.556,3,2,0.6,3,0,16,10,16,4,0.356,0.222,0.356,0.089,17.566,19,part_1
0,22,24,3,25,49,0.449,0.51,2,3,0.4,1,4,24,8,11,1,0.49,0.163,0.224,0.02,17.593,20,part_1
0,14,25,6,20,45,0.311,0.444,2,2,0.5,1,3,13,4,18,5,0.289,0.089,0.4,0.111,17.578,21,part_1
0,21,21,3,24,45,0.467,0.533,6,3,0.667,3,3,13,10,17,4,0.289,0.222,0.378,0.089,17.573,22,part_1
0,17,21,7,24,45,0.378,0.533,4,2,0.667,4,7,17,10,8,1,0.378,0.222,0.178,0.022,17.579,23,part_1
0,24,17,3,27,44,0.545,0.614,2,1,0.667,3,2,19,10,10,3,0.432,0.227,0.227,0.068,17.569,24,part_1
0,28,14,4,32,46,0.609,0.696,3,4,0.429,3,1,18,12,12,3,0.391,0.261,0.261,0.065,17.569,25,part_1
0,22,24,1,23,47,0.468,0.489,5,3,0.625,1,2,14,13,13,2,0.298,0.277,0.277,0.043,17.589,26,part_1
0,19,25,1,20,45,0.422,0.444,1,2,0.333,1,0,11,10,18,4,0.244,0.222,0.4,0.089,17.604,27,part_1
0,14,23,6,20,43,0.326,0.465,3,0,1,2,3,19,7,15,3,0.442,0.163,0.349,0.07,17.642,28,part_1
0,19,23,4,23,46,0.413,0.5,2,2,0.5,3,3,12,8,14,2,0.261,0.174,0.304,0.043,17.611,29,part_1
0,17,24,3,20,44,0.386,0.455,1,1,0.5,3,2,16,5,14,1,0.364,0.114,0.318,0.023,17.607,30,part_1
0,20,18,7,27,45,0.444,0.6,2,3,0.4,3,1,7,13,15,2,0.156,0.289,0.333,0.044,17.6,31,part_1
0,14,26,4,18,44,0.318,0.409,2,1,0.667,1,2,13,8,13,1,0.295,0.182,0.295,0.023,17.597,32,part_1
0,26,15,4,30,45,0.578,0.667,0,0,0,7,1,15,15,6,2,0.333,0.333,0.133,0.044,17.585,33,part_1
0,19,18,5,24,42,0.452,0.571,4,4,0.5,1,0,10,11,18,4,0.238,0.262,0.429,0.095,17.58,34,part_1
0,21,22,3,24,46,0.457,0.522,3,5,0.375,3,4,14,12,15,4,0.304,0.261,0.326,0.087,17.568,35,part_1
0,24,22,2,26,48,0.5,0.542,5,2,0.714,2,5,15,14,13,3,0.312,0.292,0.271,0.062,17.57,36,part_1
0,20,20,3,23,43,0.465,0.535,2,1,0.667,4,1,17,11,11,2,0.395,0.256,0.256,0.047,17.576,37,part_1
0,21,20,4,25,45,0.467,0.556,3,3,0.5,3,4,13,9,13,2,0.289,0.2,0.289,0.044,17.576,38,part_1
0,15,25,5,20,45,0.333,0.444,2,1,0.667,1,3,10,7,17,3,0.222,0.156,0.378,0.067,17.587,39,part_1
0,22,22,3,25,47,0.468,0.532,3,6,0.333,4,1,14,10,13,3,0.298,0.213,0.277,0.064,17.587,40,part_1
0,17,27,1,18,45,0.378,0.4,6,1,0.857,2,1,13,12,14,1,0.289,0.267,0.311,0.022,17.585,41,part_1
0,18,26,5,23,49,0.367,0.469,1,3,0.25,3,1,12,8,15,4,0.245,0.163,0.306,0.082,17.581,42,part_1
0,13,25,7,20,45,0.289,0.444,3,3,0.5,0,2,10,8,16,2,0.222,0.178,0.356,0.044,17.594,43,part_1
0,21,22,2,23,45,0.467,0.511,4,3,0.571,2,3,14,13,9,1,0.311,0.289,0.2,0.022,17.591,44,part_1
0,17,28,1,18,46,0.37,0.391,3,3,0.5,2,3,14,9,13,3,0.304,0.196,0.283,0.065,17.571,45,part_1
0,22,17,5,27,44,0.5,0.614,3,4,0.429,1,1,13,10,16,3,0.295,0.227,0.364,0.068,17.588,46,part_1
0,22,22,3,25,47,0.468,0.532,4,5,0.444,1,1,12,9,15,3,0.255,0.191,0.319,0.064,17.588,47,part_1
0,24,20,2,26,46,0.522,0.565,1,4,0.2,4,3,15,8,13,1,0.326,0.174,0.283,0.022,17.597,48,part_1
0,18,25,5,23,48,0.375,0.479,4,4,0.5,1,4,13,10,18,2,0.271,0.208,0.375,0.042,17.609,49,part_1
0,15,25,5,20,45,0.333,0.444,3,2,0.6,3,4,17,9,14,4,0.378,0.2,0.311,0.089,17.619,50,part_1
0,23,15,7,30,45,0.511,0.667,3,2,0.6,5,0,10,11,10,3,0.222,0.244,0.222,0.067,17.58,51,part_1
0,20,22,2,22,44,0.455,0.5,3,4,0.429,2,3,13,9,16,2,0.295,0.205,0.364,0.045,17.584,52,part_1
0,12,27,5,17,44,0.273,0.386,3,1,0.75,2,2,10,6,18,1,0.227,0.136,0.409,0.023,17.611,53,part_1
0,20,22,3,23,45,0.444,0.511,4,0,1,3,4,14,10,10,1,0.311,0.222,0.222,0.022,17.613,54,part_1
0,17,20,10,27,47,0.362,0.574,6,1,0.857,3,4,14,11,12,3,0.298,0.234,0.255,0.064,17.613,55,part_1
0,16,24,4,20,44,0.364,0.455,1,2,0.333,3,5,16,9,17,4,0.364,0.205,0.386,0.091,17.6,56,part_1
0,23,20,2,25,45,0.511,0.556,4,2,0.667,6,0,5,11,13,2,0.111,0.244,0.289,0.044,17.588,57,part_1
0,16,27,4,20,47,0.34,0.426,4,0,1,0,1,14,9,15,5,0.298,0.191,0.319,0.106,17.592,58,part_1
0,23,18,5,28,46,0.5,0.609,4,1,0.8,3,1,12,10,14,5,0.261,0.217,0.304,0.109,17.597,59,part_1
0,18,16,9,27,43,0.419,0.628,2,1,0.667,1,1,17,7,14,1,0.395,0.163,0.326,0.023,17.613,60,part_1
0,23,17,5,28,45,0.511,0.622,3,0,1,2,0,6,13,13,0,0.133,0.289,0.289,0,17.607,61,part_1
0,23,21,2,25,46,0.5,0.543,2,2,0.5,4,3,14,13,11,5,0.304,0.283,0.239,0.109,17.592,62,part_1
0,22,23,5,27,50,0.44,0.54,3,0,1,3,5,15,13,14,3,0.3,0.26,0.28,0.06,17.592,63,part_1
0,17,23,6,23,46,0.37,0.5,2,1,0.667,2,3,15,8,19,3,0.326,0.174,0.413,0.065,17.604,64,part_1
0,22,20,3,25,45,0.489,0.556,4,4,0.5,5,1,14,12,14,4,0.311,0.267,0.311,0.089,17.606,65,part_1
0,22,14,7,29,43,0.512,0.674,1,3,0.25,4,0,15,14,11,5,0.349,0.326,0.256,0.116,17.605,66,part_1
0,24,18,3,27,45,0.533,0.6,2,0,1,4,2,12,11,12,4,0.267,0.244,0.267,0.089,17.591,67,part_1
0,24,24,4,28,52,0.462,0.538,1,5,0.167,3,2,13,13,12,1,0.25,0.25,0.231,0.019,17.592,68,part_1
0,21,25,2,23,48,0.438,0.479,7,3,0.7,0,2,18,12,10,0,0.375,0.25,0.208,0,17.601,69,part_1
0,21,24,0,21,45,0.467,0.467,3,2,0.6,4,2,9,12,15,3,0.2,0.267,0.333,0.067,17.596,70,part_1
0,16,26,2,18,44,0.364,0.409,2,2,0.5,2,3,12,11,13,4,0.273,0.25,0.295,0.091,17.603,71,part_1
