,player_win,player_loss,push,total_hands,win_pct,win_push,win_push_pct,doubles_won,doubles_lost,doubles_won_pct,player_bj,dealer_bj,dealer_high_card,dealer_low_card,dealer_bust,dealer_draw,dealer_stand,dealer_bust_pct,dealer_draw_pct,dealer_stand_pct,dealer_avg_hand,num_of_shuffles,shuffle_method
0,25,18,3,46,0.543,28,0.609,7,2,0.778,4,1,22,24,13,12,21,0.283,0.261,0.457,17.976,25,riffle_clumpy
0,20,24,3,47,0.426,23,0.489,0,4,0.0,4,4,26,21,10,21,16,0.213,0.447,0.34,17.961,26,riffle_clumpy
0,21,20,4,45,0.467,25,0.556,3,1,0.75,2,2,26,19,12,18,15,0.267,0.4,0.333,17.991,27,riffle_clumpy
0,22,22,2,46,0.478,24,0.522,4,1,0.8,0,1,27,19,16,14,16,0.348,0.304,0.348,17.993,28,riffle_clumpy
0,22,22,2,46,0.478,24,0.522,2,3,0.4,2,1,27,19,15,12,19,0.326,0.261,0.413,18.001,29,riffle_clumpy
0,14,23,11,48,0.292,25,0.521,1,0,1.0,3,2,24,24,8,25,15,0.167,0.521,0.312,17.999,30,riffle_clumpy
0,21,21,2,44,0.477,23,0.523,3,0,1.0,3,2,27,17,12,19,13,0.273,0.432,0.295,18.008,31,riffle_clumpy
0,25,19,2,46,0.543,27,0.587,4,1,0.8,3,0,28,18,17,14,15,0.37,0.304,0.326,18.007,32,riffle_clumpy
0,20,24,3,47,0.426,23,0.489,2,4,0.333,1,4,36,11,10,18,19,0.213,0.383,0.404,18.014,33,riffle_clumpy
0,17,29,2,48,0.354,19,0.396,2,3,0.4,1,8,32,16,11,17,20,0.229,0.354,0.417,18.017,34,riffle_clumpy
0,17,29,5,51,0.333,22,0.431,2,3,0.4,3,5,36,15,12,13,26,0.235,0.255,0.51,18.005,35,riffle_clumpy
0,21,21,3,45,0.467,24,0.533,2,6,0.25,0,1,28,17,17,15,13,0.378,0.333,0.289,18.02,36,riffle_clumpy
0,18,23,4,45,0.4,22,0.489,4,1,0.8,2,1,28,17,11,18,16,0.244,0.4,0.356,18.021,37,riffle_clumpy
0,21,26,3,50,0.42,24,0.48,2,4,0.333,6,2,30,20,7,17,26,0.14,0.34,0.52,18.011,38,riffle_clumpy
0,21,23,2,46,0.457,23,0.5,1,4,0.2,1,3,32,14,15,13,18,0.326,0.283,0.391,18.025,39,riffle_clumpy
0,18,24,3,45,0.4,21,0.467,5,4,0.556,2,0,30,15,12,13,20,0.267,0.289,0.444,18.038,40,riffle_clumpy
0,20,21,4,45,0.444,24,0.533,3,4,0.429,2,3,27,18,13,12,20,0.289,0.267,0.444,18.029,41,riffle_clumpy
0,17,29,1,47,0.362,18,0.383,2,2,0.5,2,4,31,16,11,16,20,0.234,0.34,0.426,18.044,42,riffle_clumpy
0,24,20,1,45,0.533,25,0.556,2,1,0.667,4,0,31,14,11,12,22,0.244,0.267,0.489,18.031,43,riffle_clumpy
0,18,25,4,47,0.383,22,0.468,4,1,0.8,3,3,28,19,10,19,18,0.213,0.404,0.383,18.032,44,riffle_clumpy
0,21,21,5,47,0.447,26,0.553,3,4,0.429,1,5,30,17,12,12,23,0.255,0.255,0.489,18.022,45,riffle_clumpy
0,17,26,4,47,0.362,21,0.447,3,3,0.5,3,2,28,19,8,17,22,0.17,0.362,0.468,18.018,46,riffle_clumpy
0,22,23,2,47,0.468,24,0.511,6,2,0.75,1,2,25,22,14,18,15,0.298,0.383,0.319,18.021,47,riffle_clumpy
0,17,29,5,51,0.333,22,0.431,3,0,1.0,3,1,27,24,10,25,16,0.196,0.49,0.314,18.027,48,riffle_clumpy
0,18,23,3,44,0.409,21,0.477,2,0,1.0,1,0,24,20,10,17,17,0.227,0.386,0.386,18.027,49,riffle_clumpy
0,21,23,6,50,0.42,27,0.54,0,5,0.0,0,0,24,26,15,19,16,0.3,0.38,0.32,18.039,50,riffle_clumpy
0,26,18,4,48,0.542,30,0.625,3,0,1.0,2,4,30,18,19,13,16,0.396,0.271,0.333,18.048,51,riffle_clumpy
0,22,22,3,47,0.468,25,0.532,2,4,0.333,3,3,24,23,16,16,15,0.34,0.34,0.319,18.057,52,riffle_clumpy
0,22,21,3,46,0.478,25,0.543,3,4,0.429,5,3,24,22,16,15,15,0.348,0.326,0.326,18.056,53,riffle_clumpy
0,19,28,1,48,0.396,20,0.417,4,5,0.444,2,2,29,19,8,21,19,0.167,0.438,0.396,18.05,54,riffle_clumpy
0,24,24,1,49,0.49,25,0.51,4,3,0.571,5,2,33,16,15,13,21,0.306,0.265,0.429,18.044,55,riffle_clumpy
0,18,27,3,48,0.375,21,0.438,7,3,0.7,2,2,32,16,12,12,24,0.25,0.25,0.5,18.037,56,riffle_clumpy
0,20,26,2,48,0.417,22,0.458,3,4,0.429,3,2,32,16,14,15,19,0.292,0.312,0.396,18.044,57,riffle_clumpy
0,29,18,0,47,0.617,29,0.617,5,1,0.833,6,2,26,21,18,11,18,0.383,0.234,0.383,18.03,58,riffle_clumpy
0,18,27,2,47,0.383,20,0.426,2,1,0.667,0,1,29,18,13,15,19,0.277,0.319,0.404,18.037,59,riffle_clumpy
0,15,28,3,46,0.326,18,0.391,3,0,1.0,2,1,26,20,7,21,18,0.152,0.457,0.391,18.032,60,riffle_clumpy
0,20,26,1,47,0.426,21,0.447,1,1,0.5,3,3,31,16,13,15,19,0.277,0.319,0.404,18.025,61,riffle_clumpy
0,20,23,2,45,0.444,22,0.489,3,1,0.75,3,1,33,12,12,13,20,0.267,0.289,0.444,18.026,62,riffle_clumpy
0,19,29,1,49,0.388,20,0.408,8,3,0.727,3,3,30,19,9,18,22,0.184,0.367,0.449,18.031,63,riffle_clumpy
0,25,14,5,44,0.568,30,0.682,4,2,0.667,2,1,27,17,16,13,15,0.364,0.295,0.341,18.03,64,riffle_clumpy
0,15,30,3,48,0.312,18,0.375,1,2,0.333,3,3,29,19,6,17,25,0.125,0.354,0.521,18.037,65,riffle_clumpy
0,26,22,0,48,0.542,26,0.542,4,1,0.8,2,2,30,18,17,19,12,0.354,0.396,0.25,18.028,66,riffle_clumpy
0,18,27,3,48,0.375,21,0.438,3,1,0.75,3,1,36,12,10,15,23,0.208,0.312,0.479,18.02,67,riffle_clumpy
0,21,26,3,50,0.42,24,0.48,7,8,0.467,2,4,26,24,13,22,15,0.26,0.44,0.3,18.024,68,riffle_clumpy
0,27,17,2,46,0.587,29,0.63,6,0,1.0,2,3,24,22,15,18,13,0.326,0.391,0.283,18.026,69,riffle_clumpy
0,21,22,5,48,0.438,26,0.542,4,1,0.8,3,2,30,18,15,12,21,0.312,0.25,0.438,18.026,70,riffle_clumpy
0,24,25,1,50,0.48,25,0.5,3,4,0.429,3,2,30,20,15,17,18,0.3,0.34,0.36,18.022,71,riffle_clumpy
0,21,28,1,50,0.42,22,0.44,2,0,1.0,1,5,27,23,17,12,21,0.34,0.24,0.42,18.019,72,riffle_clumpy
0,22,25,4,51,0.431,26,0.51,3,0,1.0,1,2,26,25,12,17,22,0.235,0.333,0.431,18.02,73,riffle_clumpy
0,25,18,4,47,0.532,29,0.617,1,1,0.5,3,1,29,18,13,16,18,0.277,0.34,0.383,18.019,74,riffle_clumpy
0,20,23,7,50,0.4,27,0.54,3,3,0.5,3,3,30,20,11,16,23,0.22,0.32,0.46,18.013,75,riffle_clumpy
0,22,23,2,47,0.468,24,0.511,2,1,0.667,4,2,27,20,9,16,22,0.191,0.34,0.468,18.005,76,riffle_clumpy
0,26,18,3,47,0.553,29,0.617,2,1,0.667,5,2,25,22,15,11,21,0.319,0.234,0.447,17.993,77,riffle_clumpy
0,26,18,3,47,0.553,29,0.617,3,1,0.75,3,1,34,13,17,17,13,0.362,0.362,0.277,17.986,78,riffle_clumpy
0,26,18,1,45,0.578,27,0.6,2,2,0.5,2,2,25,20,13,14,18,0.289,0.311,0.4,17.986,79,riffle_clumpy
0,21,24,3,48,0.438,24,0.5,1,3,0.25,1,1,26,22,15,18,15,0.312,0.375,0.312,17.992,80,riffle_clumpy
0,20,24,2,46,0.435,22,0.478,3,1,0.75,4,1,29,17,10,16,20,0.217,0.348,0.435,17.996,81,riffle_clumpy
0,24,21,2,47,0.511,26,0.553,1,2,0.333,5,0,27,20,13,13,21,0.277,0.277,0.447,17.984,82,riffle_clumpy
0,30,19,4,53,0.566,34,0.642,6,3,0.667,7,2,35,18,14,18,21,0.264,0.34,0.396,17.983,83,riffle_clumpy
0,15,28,4,47,0.319,19,0.404,2,0,1.0,1,4,32,15,10,18,19,0.213,0.383,0.404,17.986,84,riffle_clumpy
0,25,22,2,49,0.51,27,0.551,2,4,0.333,3,1,32,17,20,13,16,0.408,0.265,0.327,17.982,85,riffle_clumpy
0,21,22,6,49,0.429,27,0.551,7,2,0.778,2,2,27,22,16,13,20,0.327,0.265,0.408,17.99,86,riffle_clumpy
0,22,18,6,46,0.478,28,0.609,4,3,0.571,6,2,27,19,10,12,24,0.217,0.261,0.522,17.978,87,riffle_clumpy
0,16,22,6,44,0.364,22,0.5,3,2,0.6,1,1,25,19,11,18,15,0.25,0.409,0.341,17.981,88,riffle_clumpy
0,17,26,4,47,0.362,21,0.447,4,5,0.444,2,2,26,21,10,15,22,0.213,0.319,0.468,17.979,89,riffle_clumpy
0,23,24,2,49,0.469,25,0.51,0,3,0.0,3,3,27,22,14,14,21,0.286,0.286,0.429,17.973,90,riffle_clumpy
0,17,25,4,46,0.37,21,0.457,2,4,0.333,4,4,30,16,10,15,21,0.217,0.326,0.457,17.973,91,riffle_clumpy
0,12,28,6,46,0.261,18,0.391,5,1,0.833,0,4,31,15,9,14,23,0.196,0.304,0.5,17.973,92,riffle_clumpy
0,19,24,5,48,0.396,24,0.5,2,5,0.286,1,4,27,21,11,20,17,0.229,0.417,0.354,17.977,93,riffle_clumpy
0,22,20,4,46,0.478,26,0.565,2,1,0.667,1,2,25,21,13,17,16,0.283,0.37,0.348,17.972,94,riffle_clumpy
0,19,22,6,47,0.404,25,0.532,2,1,0.667,3,3,33,14,11,12,24,0.234,0.255,0.511,17.969,95,riffle_clumpy
0,18,23,7,48,0.375,25,0.521,2,3,0.4,1,4,27,21,14,16,18,0.292,0.333,0.375,17.973,96,riffle_clumpy
0,21,26,2,49,0.429,23,0.469,1,1,0.5,0,1,24,25,16,18,15,0.327,0.367,0.306,18.111,1,riffle_clumpy
0,18,25,3,46,0.391,21,0.457,3,1,0.75,2,1,31,15,9,19,18,0.196,0.413,0.391,18.21,2,riffle_clumpy
0,27,14,3,44,0.614,30,0.682,5,1,0.833,0,1,25,19,15,17,12,0.341,0.386,0.273,18.276,3,riffle_clumpy
0,20,18,8,46,0.435,28,0.609,3,2,0.6,1,2,29,17,12,15,19,0.261,0.326,0.413,18.212,4,riffle_clumpy
0,21,22,3,46,0.457,24,0.522,5,3,0.625,1,2,26,20,13,22,11,0.283,0.478,0.239,18.317,5,riffle_clumpy
0,18,26,5,49,0.367,23,0.469,3,3,0.5,3,2,31,18,11,17,21,0.224,0.347,0.429,18.223,6,riffle_clumpy
0,15,24,6,45,0.333,21,0.467,2,1,0.667,3,2,30,15,10,14,21,0.222,0.311,0.467,18.256,7,riffle_clumpy
0,25,19,3,47,0.532,28,0.596,3,2,0.6,3,5,32,15,13,9,25,0.277,0.191,0.532,18.205,8,riffle_clumpy
0,27,15,2,44,0.614,29,0.659,4,3,0.571,3,3,27,17,21,13,10,0.477,0.295,0.227,18.224,9,riffle_clumpy
0,19,25,3,47,0.404,22,0.468,1,2,0.333,3,3,27,20,9,20,18,0.191,0.426,0.383,18.214,10,riffle_clumpy
0,13,29,5,47,0.277,18,0.383,1,1,0.5,2,1,29,18,6,23,18,0.128,0.489,0.383,18.219,11,riffle_clumpy
0,17,31,1,49,0.347,18,0.367,1,3,0.25,0,2,30,19,10,18,21,0.204,0.367,0.429,18.221,12,riffle_clumpy
0,19,26,1,46,0.413,20,0.435,2,1,0.667,2,2,32,14,9,20,17,0.196,0.435,0.37,18.213,13,riffle_clumpy
0,18,28,2,48,0.375,20,0.417,2,1,0.667,1,0,32,16,11,20,17,0.229,0.417,0.354,18.208,14,riffle_clumpy
0,15,25,5,45,0.333,20,0.444,2,4,0.333,2,2,29,16,7,14,24,0.156,0.311,0.533,18.177,15,riffle_clumpy
0,22,21,3,46,0.478,25,0.543,4,0,1.0,2,0,28,18,14,15,17,0.304,0.326,0.37,18.186,16,riffle_clumpy
0,20,25,1,46,0.435,21,0.457,3,1,0.75,3,3,28,18,15,11,20,0.326,0.239,0.435,18.155,17,riffle_clumpy
0,17,28,2,47,0.362,19,0.404,1,3,0.25,0,0,30,17,12,17,18,0.255,0.362,0.383,18.178,18,riffle_clumpy
0,18,23,4,45,0.4,22,0.489,1,3,0.25,2,2,27,18,13,16,16,0.289,0.356,0.356,18.174,19,riffle_clumpy
0,22,28,0,50,0.44,22,0.44,4,3,0.571,0,3,33,17,15,16,19,0.3,0.32,0.38,18.182,20,riffle_clumpy
0,17,27,2,46,0.37,19,0.413,3,2,0.6,2,1,29,17,8,21,17,0.174,0.457,0.37,18.187,21,riffle_clumpy
0,19,26,2,47,0.404,21,0.447,5,3,0.625,1,3,29,18,12,16,19,0.255,0.34,0.404,18.184,22,riffle_clumpy
0,18,30,2,50,0.36,20,0.4,2,5,0.286,3,4,35,15,11,17,22,0.22,0.34,0.44,18.179,23,riffle_clumpy
0,23,21,2,46,0.5,25,0.543,4,1,0.8,3,1,24,22,10,17,19,0.217,0.37,0.413,18.166,24,riffle_clumpy
0,14,29,1,44,0.318,15,0.341,0,3,0.0,0,0,28,16,10,19,15,0.227,0.432,0.341,18.184,25,riffle_clumpy
0,23,16,8,47,0.489,31,0.66,4,0,1.0,2,0,29,18,14,14,19,0.298,0.298,0.404,18.176,26,riffle_clumpy
0,16,28,2,46,0.348,18,0.391,3,2,0.6,1,1,34,12,10,15,21,0.217,0.326,0.457,18.186,27,riffle_clumpy
0,19,27,2,48,0.396,21,0.438,3,1,0.75,1,3,33,15,13,16,19,0.271,0.333,0.396,18.195,28,riffle_clumpy
0,18,29,4,51,0.353,22,0.431,0,3,0.0,2,3,32,19,10,20,21,0.196,0.392,0.412,18.203,29,riffle_clumpy
0,22,23,2,47,0.468,24,0.511,2,0,1.0,4,0,29,18,9,15,23,0.191,0.319,0.489,18.159,30,riffle_clumpy
0,30,15,1,46,0.652,31,0.674,10,4,0.714,3,4,22,24,20,12,14,0.435,0.261,0.304,18.148,31,riffle_clumpy
0,18,25,3,46,0.391,21,0.457,5,2,0.714,4,3,26,20,9,17,20,0.196,0.37,0.435,18.136,32,riffle_clumpy
0,21,22,4,47,0.447,25,0.532,6,3,0.667,5,3,25,22,13,15,19,0.277,0.319,0.404,18.139,33,riffle_clumpy
0,15,29,5,49,0.306,20,0.408,2,2,0.5,2,4,23,26,10,21,18,0.204,0.429,0.367,18.153,34,riffle_clumpy
0,27,18,2,47,0.574,29,0.617,5,0,1.0,5,3,31,16,15,11,21,0.319,0.234,0.447,18.14,35,riffle_clumpy
0,19,21,5,45,0.422,24,0.533,5,2,0.714,1,3,31,14,13,13,19,0.289,0.289,0.422,18.154,36,riffle_clumpy
0,19,21,5,45,0.422,24,0.533,5,1,0.833,1,3,31,14,15,11,19,0.333,0.244,0.422,18.14,37,riffle_clumpy
0,19,26,2,47,0.404,21,0.447,5,4,0.556,1,4,25,22,13,14,20,0.277,0.298,0.426,18.136,38,riffle_clumpy
0,19,21,7,47,0.404,26,0.553,4,3,0.571,0,2,24,23,10,21,16,0.213,0.447,0.34,18.157,39,riffle_clumpy
0,21,25,2,48,0.438,23,0.479,1,3,0.25,2,1,26,22,9,20,19,0.188,0.417,0.396,18.149,40,riffle_clumpy
0,24,20,0,44,0.545,24,0.545,1,6,0.143,1,1,20,24,18,17,9,0.409,0.386,0.205,18.149,41,riffle_clumpy
0,25,18,2,45,0.556,27,0.6,2,3,0.4,3,1,20,25,13,17,15,0.289,0.378,0.333,18.136,42,riffle_clumpy
0,19,23,6,48,0.396,25,0.521,3,5,0.375,4,4,25,23,13,17,18,0.271,0.354,0.375,18.132,43,riffle_clumpy
0,21,24,3,48,0.438,24,0.5,1,1,0.5,1,3,25,23,9,21,18,0.188,0.438,0.375,18.136,44,riffle_clumpy
0,21,22,3,46,0.457,24,0.522,4,2,0.667,1,4,31,15,13,14,19,0.283,0.304,0.413,18.127,45,riffle_clumpy
0,15,29,3,47,0.319,18,0.383,2,4,0.333,3,3,30,17,11,13,23,0.234,0.277,0.489,18.131,46,riffle_clumpy
0,26,18,3,47,0.553,29,0.617,3,2,0.6,3,4,31,16,11,14,22,0.234,0.298,0.468,18.135,47,riffle_clumpy
0,21,25,5,51,0.412,26,0.51,7,1,0.875,1,2,30,21,10,13,28,0.196,0.255,0.549,18.132,48,riffle_clumpy
0,18,26,2,46,0.391,20,0.435,1,3,0.25,1,1,26,20,13,16,17,0.283,0.348,0.37,18.137,49,riffle_clumpy
0,19,24,3,46,0.413,22,0.478,0,5,0.0,0,1,27,19,11,22,13,0.239,0.478,0.283,18.137,50,riffle_clumpy
0,21,21,4,46,0.457,25,0.543,4,1,0.8,6,3,27,19,11,14,21,0.239,0.304,0.457,18.122,51,riffle_clumpy
0,12,30,4,46,0.261,16,0.348,1,2,0.333,2,3,28,18,4,27,15,0.087,0.587,0.326,18.13,52,riffle_clumpy
0,22,18,6,46,0.478,28,0.609,4,4,0.5,1,4,27,19,15,16,15,0.326,0.348,0.326,18.125,53,riffle_clumpy
0,24,18,3,45,0.533,27,0.6,3,4,0.429,3,2,28,17,15,15,15,0.333,0.333,0.333,18.126,54,riffle_clumpy
0,27,20,3,50,0.54,30,0.6,3,0,1.0,2,2,30,20,17,18,15,0.34,0.36,0.3,18.122,55,riffle_clumpy
0,20,19,8,47,0.426,28,0.596,5,3,0.625,2,4,27,20,11,12,24,0.234,0.255,0.511,18.111,56,riffle_clumpy
0,19,24,3,46,0.413,22,0.478,2,3,0.4,1,3,26,20,13,15,18,0.283,0.326,0.391,18.113,57,riffle_clumpy
0,23,23,1,47,0.489,24,0.511,2,2,0.5,1,3,27,20,16,11,20,0.34,0.234,0.426,18.11,58,riffle_clumpy
0,23,18,6,47,0.489,29,0.617,0,2,0.0,1,1,24,23,17,14,16,0.362,0.298,0.34,18.114,59,riffle_clumpy
0,22,24,1,47,0.468,23,0.489,1,3,0.25,1,2,34,13,14,17,16,0.298,0.362,0.34,18.12,60,riffle_clumpy
0,21,22,4,47,0.447,25,0.532,3,2,0.6,1,1,26,21,12,18,17,0.255,0.383,0.362,18.117,61,riffle_clumpy
0,15,27,7,49,0.306,22,0.449,1,4,0.2,3,5,31,18,7,21,21,0.143,0.429,0.429,18.116,62,riffle_clumpy
0,23,22,3,48,0.479,26,0.542,4,2,0.667,2,3,24,24,19,14,15,0.396,0.292,0.312,18.12,63,riffle_clumpy
0,23,22,4,49,0.469,27,0.551,2,2,0.5,3,3,32,17,15,16,18,0.306,0.327,0.367,18.129,64,riffle_clumpy
0,16,24,5,45,0.356,21,0.467,2,3,0.4,2,1,30,15,11,19,15,0.244,0.422,0.333,18.127,65,riffle_clumpy
0,20,24,3,47,0.426,23,0.489,3,4,0.429,0,4,31,16,12,15,20,0.255,0.319,0.426,18.124,66,riffle_clumpy
0,24,20,5,49,0.49,29,0.592,4,2,0.667,4,0,29,20,14,17,18,0.286,0.347,0.367,18.121,67,riffle_clumpy
0,19,26,1,46,0.413,20,0.435,2,3,0.4,1,4,29,17,12,13,21,0.261,0.283,0.457,18.123,68,riffle_clumpy
0,16,27,2,45,0.356,18,0.4,2,1,0.667,0,1,24,21,10,20,15,0.222,0.444,0.333,18.126,69,riffle_clumpy
0,25,20,1,46,0.543,26,0.565,6,1,0.857,0,1,32,14,14,14,18,0.304,0.304,0.391,18.129,70,riffle_clumpy
0,20,26,4,50,0.4,24,0.48,4,2,0.667,5,0,29,21,8,19,23,0.16,0.38,0.46,18.129,71,riffle_clumpy
0,17,28,3,48,0.354,20,0.417,4,1,0.8,1,3,33,15,12,16,20,0.25,0.333,0.417,18.129,72,riffle_clumpy
0,22,22,4,48,0.458,26,0.542,5,1,0.833,3,1,32,16,12,13,23,0.25,0.271,0.479,18.129,73,riffle_clumpy
0,23,22,2,47,0.489,25,0.532,4,0,1.0,1,3,35,12,13,13,21,0.277,0.277,0.447,18.136,74,riffle_clumpy
0,19,24,3,46,0.413,22,0.478,5,1,0.833,2,2,26,20,12,13,21,0.261,0.283,0.457,18.14,75,riffle_clumpy
0,26,18,3,47,0.553,29,0.617,6,2,0.75,3,0,30,17,13,15,19,0.277,0.319,0.404,18.132,76,riffle_clumpy
0,26,18,2,46,0.565,28,0.609,3,0,1.0,7,2,31,15,9,16,21,0.196,0.348,0.457,18.124,77,riffle_clumpy
0,22,24,4,50,0.44,26,0.52,3,4,0.429,2,5,27,23,11,19,20,0.22,0.38,0.4,18.121,78,riffle_clumpy
0,20,23,3,46,0.435,23,0.5,5,1,0.833,0,2,25,21,10,22,14,0.217,0.478,0.304,18.126,79,riffle_clumpy
0,18,28,1,47,0.383,19,0.404,0,5,0.0,1,2,28,19,11,22,14,0.234,0.468,0.298,18.135,80,riffle_clumpy
0,20,21,4,45,0.444,24,0.533,5,1,0.833,0,4,32,13,17,12,16,0.378,0.267,0.356,18.138,81,riffle_clumpy
0,28,19,1,48,0.583,29,0.604,4,2,0.667,4,3,28,20,18,14,16,0.375,0.292,0.333,18.131,82,riffle_clumpy
0,23,20,3,46,0.5,26,0.565,3,1,0.75,1,2,23,23,15,16,15,0.326,0.348,0.326,18.131,83,riffle_clumpy
0,24,19,3,46,0.522,27,0.587,3,1,0.75,3,0,30,16,15,14,17,0.326,0.304,0.37,18.131,84,riffle_clumpy
0,14,28,4,46,0.304,18,0.391,3,2,0.6,1,0,27,19,9,17,20,0.196,0.37,0.435,18.137,85,riffle_clumpy
0,16,28,2,46,0.348,18,0.391,3,5,0.375,1,3,29,17,13,18,15,0.283,0.391,0.326,18.143,86,riffle_clumpy
0,22,17,7,46,0.478,29,0.63,4,0,1.0,3,1,29,17,10,15,21,0.217,0.326,0.457,18.143,87,riffle_clumpy
0,14,30,4,48,0.292,18,0.375,1,1,0.5,2,5,30,18,8,15,25,0.167,0.312,0.521,18.138,88,riffle_clumpy
0,15,28,3,46,0.326,18,0.391,2,0,1.0,2,3,27,19,10,17,19,0.217,0.37,0.413,18.141,89,riffle_clumpy
0,22,21,2,45,0.489,24,0.533,6,0,1.0,0,3,27,18,15,15,15,0.333,0.333,0.333,18.143,90,riffle_clumpy
0,19,22,3,44,0.432,22,0.5,2,3,0.4,2,1,25,19,13,13,18,0.295,0.295,0.409,18.14,91,riffle_clumpy
0,20,27,2,49,0.408,22,0.449,2,1,0.667,3,5,32,17,10,17,22,0.204,0.347,0.449,18.136,92,riffle_clumpy
0,22,21,5,48,0.458,27,0.562,2,1,0.667,2,2,27,21,16,12,20,0.333,0.25,0.417,18.128,93,riffle_clumpy
0,16,27,3,46,0.348,19,0.413,1,2,0.333,2,2,21,25,13,18,15,0.283,0.391,0.326,18.133,94,riffle_clumpy
0,20,23,3,46,0.435,23,0.5,1,0,1.0,2,2,30,16,14,14,18,0.304,0.304,0.391,18.129,95,riffle_clumpy
0,20,24,4,48,0.417,24,0.5,3,1,0.75,1,1,30,18,12,18,18,0.25,0.375,0.375,18.125,96,riffle_clumpy
0,21,22,1,44,0.477,22,0.5,3,1,0.75,0,0,27,17,15,14,15,0.341,0.318,0.341,18.036,1,riffle_clumpy
0,17,26,6,49,0.347,23,0.469,4,0,1.0,2,0,33,16,6,21,22,0.122,0.429,0.449,18.303,2,riffle_clumpy
0,16,26,3,45,0.356,19,0.422,2,1,0.667,0,0,25,20,10,18,17,0.222,0.4,0.378,18.289,3,riffle_clumpy
0,22,22,3,47,0.468,25,0.532,3,4,0.429,2,5,26,21,9,18,20,0.191,0.383,0.426,18.2,4,riffle_clumpy
0,20,25,2,47,0.426,22,0.468,5,2,0.714,1,4,32,15,13,14,20,0.277,0.298,0.426,18.26,5,riffle_clumpy
0,17,26,3,46,0.37,20,0.435,3,3,0.5,4,3,30,16,9,13,24,0.196,0.283,0.522,18.06,6,riffle_clumpy
0,17,26,5,48,0.354,22,0.458,2,8,0.2,1,1,30,18,9,24,15,0.188,0.5,0.312,18.055,7,riffle_clumpy
0,23,24,0,47,0.489,23,0.489,2,2,0.5,2,1,32,15,9,16,22,0.191,0.34,0.468,18.091,8,riffle_clumpy
0,24,18,6,48,0.5,30,0.625,2,0,1.0,2,1,28,20,12,18,18,0.25,0.375,0.375,18.121,9,riffle_clumpy
0,29,15,5,49,0.592,34,0.694,3,1,0.75,3,3,30,19,19,12,18,0.388,0.245,0.367,18.075,10,riffle_clumpy
0,18,25,4,47,0.383,22,0.468,1,2,0.333,1,1,30,17,11,15,21,0.234,0.319,0.447,18.062,11,riffle_clumpy
0,21,20,5,46,0.457,26,0.565,3,3,0.5,0,1,26,20,18,16,12,0.391,0.348,0.261,18.072,12,riffle_clumpy
0,19,23,3,45,0.422,22,0.489,5,2,0.714,4,4,27,18,11,14,20,0.244,0.311,0.444,18.036,13,riffle_clumpy
0,24,20,3,47,0.511,27,0.574,5,2,0.714,5,0,28,19,13,15,19,0.277,0.319,0.404,18.028,14,riffle_clumpy
0,18,25,2,45,0.4,20,0.444,1,2,0.333,4,2,30,15,12,17,16,0.267,0.378,0.356,17.989,15,riffle_clumpy
0,17,31,2,50,0.34,19,0.38,4,4,0.5,0,3,28,22,11,22,17,0.22,0.44,0.34,17.994,16,riffle_clumpy
0,23,22,4,49,0.469,27,0.551,5,3,0.625,4,3,31,18,12,18,19,0.245,0.367,0.388,17.951,17,riffle_clumpy
0,22,18,6,46,0.478,28,0.609,1,1,0.5,2,2,26,20,14,18,14,0.304,0.391,0.304,17.955,18,riffle_clumpy
0,23,25,3,51,0.451,26,0.51,6,0,1.0,1,0,28,23,16,16,19,0.314,0.314,0.373,17.986,19,riffle_clumpy
0,25,21,4,50,0.5,29,0.58,10,0,1.0,5,2,27,23,17,12,21,0.34,0.24,0.42,17.985,20,riffle_clumpy
0,19,26,1,46,0.413,20,0.435,1,2,0.333,3,3,28,18,10,19,17,0.217,0.413,0.37,17.982,21,riffle_clumpy
0,14,30,3,47,0.298,17,0.362,0,3,0.0,2,2,29,18,5,22,20,0.106,0.468,0.426,18.0,22,riffle_clumpy
0,15,29,3,47,0.319,18,0.383,1,4,0.2,0,1,26,21,12,20,15,0.255,0.426,0.319,18.026,23,riffle_clumpy
0,20,20,7,47,0.426,27,0.574,4,1,0.8,4,1,28,19,11,15,21,0.234,0.319,0.447,17.999,24,riffle_clumpy
0,18,22,7,47,0.383,25,0.532,2,2,0.5,2,3,26,21,10,18,19,0.213,0.383,0.404,18.003,25,riffle_clumpy
0,24,17,5,46,0.522,29,0.63,5,0,1.0,4,1,31,15,11,15,20,0.239,0.326,0.435,17.98,26,riffle_clumpy
0,17,28,5,50,0.34,22,0.44,4,1,0.8,3,1,33,17,6,20,24,0.12,0.4,0.48,17.976,27,riffle_clumpy
0,29,14,2,45,0.644,31,0.689,5,0,1.0,6,0,22,23,17,13,15,0.378,0.289,0.333,17.973,28,riffle_clumpy
0,27,18,2,47,0.574,29,0.617,2,2,0.5,3,1,25,22,19,13,15,0.404,0.277,0.319,17.956,29,riffle_clumpy
0,22,23,2,47,0.468,24,0.511,2,1,0.667,4,3,30,17,10,17,20,0.213,0.362,0.426,17.951,30,riffle_clumpy
0,20,24,3,47,0.426,23,0.489,2,3,0.4,2,2,28,19,15,16,16,0.319,0.34,0.34,17.95,31,riffle_clumpy
0,18,24,5,47,0.383,23,0.489,4,2,0.667,3,3,26,21,10,14,23,0.213,0.298,0.489,17.948,32,riffle_clumpy
